timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687770637550,707,/api-clients,201,Created,SimpleBooksApi - setUp 1-1,text,true,,299,337,1,1,https://simple-books-api.glitch.me/api-clients,707,0,376
1687770638377,443,/status,200,OK,SimpleBooksApi - run 1-1,text,true,,226,294,1,1,https://simple-books-api.glitch.me/status,443,0,326
1687770638820,121,/books,200,OK,SimpleBooksApi - run 1-1,text,true,,631,293,1,1,https://simple-books-api.glitch.me/books,120,0,0
1687770638942,118,/books/1,200,OK,SimpleBooksApi - run 1-1,text,true,,374,295,1,1,https://simple-books-api.glitch.me/books/1,117,0,0
1687770639069,119,/books/1,200,OK,SimpleBooksApi - run 1-1,text,true,,374,295,1,1,https://simple-books-api.glitch.me/books/1,119,0,0
1687770639192,281,/orders,201,Created,SimpleBooksApi - run 1-1,text,true,,267,350,1,1,https://simple-books-api.glitch.me/orders,281,0,0
1687770639477,286,/orders,200,OK,SimpleBooksApi - run 1-1,text,true,,397,294,1,1,https://simple-books-api.glitch.me/orders,285,0,0
1687770639767,184,/orders/lBPA8zOPriK9vma2F0aUt,200,OK,SimpleBooksApi - run 1-1,text,true,,395,316,1,1,https://simple-books-api.glitch.me/orders/lBPA8zOPriK9vma2F0aUt,184,0,0
1687770639956,395,/orders/lBPA8zOPriK9vma2F0aUt,204,No Content,SimpleBooksApi - run 1-1,,true,,111,368,1,1,https://simple-books-api.glitch.me/orders/lBPA8zOPriK9vma2F0aUt,0,0,0
1687770640355,817,/orders/lBPA8zOPriK9vma2F0aUt,204,No Content,SimpleBooksApi - run 1-1,,true,,111,338,1,1,https://simple-books-api.glitch.me/orders/lBPA8zOPriK9vma2F0aUt,0,0,0
1687770641173,411,/status,200,OK,SimpleBooksApi - run 1-1,text,true,,226,294,1,1,https://simple-books-api.glitch.me/status,411,0,0
1687770641584,212,/books,200,OK,SimpleBooksApi - run 1-1,text,true,,631,293,1,1,https://simple-books-api.glitch.me/books,212,0,0
1687770641797,123,/books/2,200,OK,SimpleBooksApi - run 1-1,text,true,,338,295,1,1,https://simple-books-api.glitch.me/books/2,123,0,0
1687770641923,124,/books/2,200,OK,SimpleBooksApi - run 1-1,text,true,,338,295,1,1,https://simple-books-api.glitch.me/books/2,124,0,0
1687770642048,118,/status,200,OK,SimpleBooksApi - run 1-1,text,true,,226,294,1,1,https://simple-books-api.glitch.me/status,118,0,0
