timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687772165330,715,/api-clients,201,Created,SimpleBooksApi - setUp 1-1,text,true,,299,337,1,1,https://simple-books-api.glitch.me/api-clients,715,0,350
1687772166198,456,/status,200,OK,SimpleBooksApi - run 1-1,text,true,,226,294,1,1,https://simple-books-api.glitch.me/status,456,0,324
1687772166654,154,/books,200,OK,SimpleBooksApi - run 1-1,text,true,,631,293,1,1,https://simple-books-api.glitch.me/books,154,0,0
1687772166808,117,/books/1,200,OK,SimpleBooksApi - run 1-1,text,true,,374,295,1,1,https://simple-books-api.glitch.me/books/1,117,0,0
1687772166934,127,/books/1,200,OK,SimpleBooksApi - run 1-1,text,true,,374,295,1,1,https://simple-books-api.glitch.me/books/1,127,0,0
1687772167064,315,/orders,201,Created,SimpleBooksApi - run 1-1,text,true,,267,352,1,1,https://simple-books-api.glitch.me/orders,315,0,0
1687772167382,377,/orders,200,OK,SimpleBooksApi - run 1-1,text,true,,397,294,1,1,https://simple-books-api.glitch.me/orders,377,0,0
1687772167762,300,/orders/XwWYgcwKP6GZz2kTLBJhA,200,OK,SimpleBooksApi - run 1-1,text,true,,395,316,1,1,https://simple-books-api.glitch.me/orders/XwWYgcwKP6GZz2kTLBJhA,300,0,0
1687772168064,406,/orders/XwWYgcwKP6GZz2kTLBJhA,204,No Content,SimpleBooksApi - run 1-1,,true,,111,368,1,1,https://simple-books-api.glitch.me/orders/XwWYgcwKP6GZz2kTLBJhA,0,0,0
1687772168472,1092,/orders/XwWYgcwKP6GZz2kTLBJhA,204,No Content,SimpleBooksApi - run 1-1,,true,,111,338,1,1,https://simple-books-api.glitch.me/orders/XwWYgcwKP6GZz2kTLBJhA,0,0,0
1687772169565,486,/status,200,OK,SimpleBooksApi - run 1-1,text,true,,226,294,1,1,https://simple-books-api.glitch.me/status,486,0,0
1687772170051,121,/books,200,OK,SimpleBooksApi - run 1-1,text,true,,631,293,1,1,https://simple-books-api.glitch.me/books,121,0,0
1687772170172,129,/books/2,200,OK,SimpleBooksApi - run 1-1,text,true,,338,295,1,1,https://simple-books-api.glitch.me/books/2,129,0,0
1687772170303,128,/books/2,200,OK,SimpleBooksApi - run 1-1,text,true,,338,295,1,1,https://simple-books-api.glitch.me/books/2,128,0,0
