timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687631210000,730,/api-clients,201,Created,SimpleBooksApi - setUp 1-1,text,true,,299,349,1,1,https://simple-books-api.glitch.me/api-clients,730,0,442
1687631210736,282,/api-clients,409,Conflict,SimpleBooksApi - setUp 1-1,text,false,,283,407,1,1,https://simple-books-api.glitch.me/api-clients,282,0,0
1687631211022,288,/api-clients,409,Conflict,SimpleBooksApi - setUp 1-1,text,false,,283,343,1,1,https://simple-books-api.glitch.me/api-clients,288,0,0
1687631211315,135,/api-clients,409,Conflict,SimpleBooksApi - setUp 1-1,text,false,,283,341,1,1,https://simple-books-api.glitch.me/api-clients,135,0,0
1687631211454,258,/api-clients,201,Created,SimpleBooksApi - setUp 1-1,text,true,,299,341,1,1,https://simple-books-api.glitch.me/api-clients,258,0,0
1687631211716,213,/api-clients,409,Conflict,SimpleBooksApi - setUp 1-1,text,false,,283,403,1,1,https://simple-books-api.glitch.me/api-clients,213,0,0
1687631211934,292,/api-clients,201,Created,SimpleBooksApi - setUp 1-1,text,true,,299,337,1,1,https://simple-books-api.glitch.me/api-clients,292,0,0
1687631212230,710,/api-clients,201,Created,SimpleBooksApi - setUp 1-1,text,true,,299,411,1,1,https://simple-books-api.glitch.me/api-clients,710,0,0
1687631212946,570,/api-clients,201,Created,SimpleBooksApi - setUp 1-1,text,true,,299,403,1,1,https://simple-books-api.glitch.me/api-clients,570,0,0
1687631213519,108,/api-clients,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,SimpleBooksApi - setUp 1-1,text,false,,2859,0,1,1,https://simple-books-api.glitch.me/api-clients,0,0,0
