timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687630565712,487,/api-clients,400,Bad Request,SimpleBooksApi - setUp 1-1,,false,,117,319,1,1,https://simple-books-api.glitch.me/api-clients,487,0,375
